name	start	end	brin_DNA	motif	sigma	genes
U2610	3415403	3418326	-1	M14	SigA	fhuB, fhuG, fhuC
U2611	3418419	3419419	1	M14	SigA	fhuD
U2613	3419671	3421389	-1	M14	SigA	NA, lysP
U2614	3420859	3421633	-1	M8	SigGF	sspJ, NA,lysP
U2615	3421716	3424193	1	M14	SigA	yvsG, yvgJ
U2612	3420512	3421905	1	M10	Sig-	S1279, yvsG
U2616	3422301	3424193	1	M19	SigA	yvgJ
U2617	3424247	3425194	-1	M16	SigA	yvgK
U2618	3425239	3426701	1	M7	SigA	yvgL, yvgM
U2620	3426227	3427627	-1	M19	SigA	yvgN
U2621	3427755	3428857	1	M11	SigB	yvgO
U2623	3428339	3430495	-1	M19	SigA	S1281, nhaK
U2624	3428339	3434217	-1	M14	SigA	cysJ, cysI, S1281, nhaK
U2627	3436457	3436699	-1	M3	Sig-	helD
U2628	3434345	3436753	-1	M17	SigA	helD
U2629	3434345	3436809	-1	M5	SigK	helD
U2630	3436853	3437513	-1	M16	SigA	yvgT
U2631	3437645	3438800	-1	M4	SigA	bdbD, bdbC
U2632	3437645	3441054	-1	M14	SigA	S1282, copB, bdbD, bdbC
U2633	3437667	3443867	-1	M4	SigA	copZ, S1283, copA, S1282, copB,bdbD, bdbC
U2635	3437667	3444241	-1	M11	SigB	csoR, copZ, S1283, copA,S1282, copB, bdbD, bdbC
U2636	3444322	3445401	1	M11	SigB	yvaA
U2637	3445455	3446175	-1	M14	SigA	S1284, yvaB
U2639	3448271	3449664	-1	M19	SigA	yvaF, yvaE, yvaD
U2640	3448667	3450559	-1	M11	SigB	yvaG, yvaF, yvaE
U2641	3449877	3450603	-1	M19	SigA	yvaG
U2642	3450229	3451065	-1	M2	Sig-	ssrA, S1285, yvaG
U2644	3449877	3451197	-1	M19	SigA	S1286, ssrA, S1285,yvaG
U2646	3449877	3451769	-1	M4	SigA	smpB, S1286,ssrA, S1285, yvaG
U2650	3449877	3455374	-1	M7	SigA	secG, yvaK, rnr, S1287, smpB, S1286,ssrA, S1285, yvaG
U2643	3450713	3451131	-1	M4	SigA	ssrA
U2648	3450713	3454629	-1	M11	SigB	rnr, S1287, smpB,S1286, ssrA
U2649	3450713	3455003	-1	M19	SigA	yvaK, rnr,S1287, smpB, S1286, ssrA
U2651	3455433	3456203	1	M8	SigGF	yvaM
U2653	3456621	3459436	1	M4	SigA	rghRA, rghRB, yvaP,S1288, yvaQ
U2654	3457589	3459744	1	M19	SigA	yvaP, S1288, yvaQ
U2655	3458028	3459744	1	M10	SigD	yvaQ
U2657	3459820	3463318	-1	M7	SigA	S1291, opuBA, opuBB, opuBC, opuBD
U2659	3463492	3464056	1	M16	SigA	yvaV
U2658	3463374	3463748	1	M3	SigEF	yvaV
U2660	3464210	3467510	1	M14	SigA	S1293, sdpA, sdpB, spbC, S1297
U2663	3465630	3467510	1	M14	SigA	spbC, S1297
U2665	3465980	3467391	-1	M4	SigA	sdpR, sdpI, S1296, S1295, S1294
U2667	3466200	3471061	-1	M7	SigA	opuCA, opuCB, opuCC, opuCD, S1298, sdpR, sdpI,S1296
U2668	3471230	3473230	1	M4	SigA	yvbF, S1299, yvbH
U2669	3471854	3472523	-1	M11	SigB	yvbG
U2670	3472590	3473582	1	M4	SigA	yvbH, yvbI
U2671	3473320	3474066	1	M7	SigA	yvbI
U2673	3474120	3475978	-1	M7	SigA	yvbJ
U2672	3475974	3476530	1	M7	SigA	yvbK
U2674	3476562	3481622	-1	M16	SigA	S1300, pgk, tpiA, pgm, eno
U2676	3476562	3482768	-1	M13	Sig-	gapA, S1301, S1300, pgk, tpiA, pgm, eno
U2677	3476562	3483886	-1	M19	SigA	S1302, cggR, gapA, S1301, S1300, pgk, tpiA, pgm, eno
U2678	3476562	3483996	-1	M5	SigK	S1303, S1302, cggR, gapA, S1301, S1300,pgk, tpiA, pgm, eno
U2679	3484086	3485579	-1	M14	SigA	araE
U2680	3485633	3486738	1	M17	SigA	araR
U2681	3486814	3487895	-1	M19	SigA	S1304, yvbT
U2683	3486814	3488904	-1	M4	SigA	yvbU,S1304, yvbT
U2684	3488909	3489862	1	M19	SigA	cyeB
U2685	3490048	3492717	-1	M10	SigD	yvbX, S1305, NA, yvbW
U2689	3490048	3495768	-1	M19	SigA	S1306, yvfV, yvfW, yvbY, yvbX, S1305, NA,yvbW
U2690	3491456	3497654	-1	M4	SigA	yvfT, yvfU,S1306, yvfV, yvfW, yvbY, yvbX, S1305, NA
U2692	3499491	3501588	1	M4	SigA	rsbQ, rsbP
U2693	3503050	3508572	-1	M14	SigA	cycB, ganP, ganQ, ganA
U2694	3509804	3510597	-1	M7	SigA	S1308, yvfI
U2695	3510671	3512456	1	M14	SigA	S1309, yvfH
U2698	3512510	3513837	-1	M7	SigA	sigL
U2697	3513628	3514502	1	M4	SigA	S1311, yvfG
U2699	3521531	3528263	-1	M10	SigD	S1312, epsC, epsD, epsE, epsF, epsG, epsH
U2701	3528329	3529914	-1	M19	SigA	S1313, epsA, epsB
U2702	3530057	3532081	1	M19	SigA	slrR,pnbA
U2700	3529837	3530167	1	M3	SigEF	slrR
U2703	3530590	3532279	1	M7	SigA	pnbA
U2704	3532729	3533345	-1	M19	SigA	yveF, yveG, padC
U2705	3532619	3535501	-1	M9	SigWXY	pbpE, racX, yveF, yveG, padC
U2706	3535799	3537427	1	M19	SigA	S1314, sacB
U2707	3539121	3540705	1	M8	SigGF	yveA
U2708	3540786	3542311	1	M19	SigA	yvdT, yvdS, yvdR, S1315
U2709	3542189	3542733	-1	M8	SigGF	yvdQ
U2710	3542189	3544323	-1	M5	SigK	yvdP, S1316, yvdQ
U2712	3544599	3545831	1	M5	SigK	cotR, S1317
U2713	3545577	3546012	-1	M16	SigA	trnQ-Arg
U2715	3546188	3546821	1	M19	SigA	clpP
U2714	3546111	3547217	1	M11	SigB	S1318, clpP, S1319
U2718	3546391	3557722	-1	M14	SigA	mdxD, S1320, mdxE, mdxF, mdxG, yvdJ, malK, malL, pgcM
U2720	3558865	3559574	-1	M14	SigA	yvdD
U2721	3559581	3559933	1	M14	SigA	yvdC
U2722	3559987	3562238	-1	M4	SigA	yvdA, yvdB
U2724	3562529	3563519	1	M19	SigA	yvcT
U2723	3562331	3563497	1	M3	SigEF	yvcT
U2725	3563639	3568193	-1	M4	SigA	yvcP, yvcQ, S1321, yvcR, yvcS
U2729	3563639	3574245	-1	M7	SigA	S1324, trxB, S1323, yvcI, yvcJ, yvcK, whiA, crh, yvcN, S1322, yvcP, yvcQ, S1321, yvcR, yvcS
U2733	3563639	3575982	-1	M4	SigA	S1327, cwlO, S1325, S1324, trxB, S1323, yvcI, yvcJ, yvcK, whiA, crh, yvcN,S1322, yvcP, yvcQ, S1321, yvcR, yvcS
U2734	3563639	3579589	-1	M4	SigA	S1329, bmrA, S1328, yvcD,S1327, cwlO, S1325, S1324, trxB, S1323, yvcI, yvcJ, yvcK, whiA, crh, yvcN, S1322, yvcP, yvcQ, S1321, yvcR, yvcS
U2727	3565839	3572923	-1	M16	SigA	yvcI, yvcJ, yvcK, whiA, crh, yvcN, S1322, yvcP, yvcQ, S1321, yvcR
U2726	3568239	3568469	1	M4	SigA	yvzJ
U2728	3568545	3572980	-1	M7	SigA	yvcI, yvcJ, yvcK, whiA, crh, yvcN
U2735	3579699	3582779	-1	M7	SigA	S1330, yvcA, yvcB, yvzA
U2738	3579699	3589438	-1	M14	SigA	S1332, hisZ, hisG, hisD, hisB, hisH, hisA, hisF, hisI, S1331, S1330, yvcA, yvcB, yvzA
U2739	3589577	3591063	1	M4	SigA	yvpB, S1333, pelC
U2741	3591315	3595222	-1	M16	SigA	hprK, lgt, yvoD, ppaX, yvoF
U2742	3595310	3597905	1	M14	SigA	nagA, nagBA, yvoA
U2743	3596365	3598037	1	M11	SigB	nagBA, yvoA
U2744	3598157	3601936	-1	M8	SigGF	yvnB
U2745	3602024	3603295	1	M19	SigA	yvnA, S1334, S1335
U2747	3602601	3604754	-1	M17	SigA	S1336, yvmC, cypX
U2748	3604922	3607453	1	M14	SigA	S1337, yvmB, yvmA, S1339
U2749	3605439	3608841	-1	M9	SigWXY	yvlA, yvlB, yvlC, yvlD, S1338
U2751	3605527	3609334	-1	M16	SigA	S1340, yvlA, yvlB, yvlC, yvlD,S1338
U2750	3608949	3609411	1	M7	SigA	yvkN
U2754	3609443	3614976	-1	M4	SigA	uvrB, uvrA, S1341, yvzB
U2756	3609839	3615447	-1	M11	SigB	S1343, csbA, S1342, uvrB, uvrA, S1341, yvzB
U2755	3609839	3615383	-1	M19	SigA	csbA, S1342, uvrB, uvrA,S1341, yvzB
U2759	3618321	3619003	1	M15	Sig-	yvkB
U2760	3620421	3622137	-1	M7	SigA	S1345, swrAA, swrAA, S1344, minJ
U2761	3620267	3622219	-1	M10	SigD	S1346, S1345, swrAA, swrAA, S1344, minJ
U2762	3621323	3623855	-1	M8	SigGF	ctpB, S1346, S1345, swrAA, swrAA, S1344, minJ
U2763	3623853	3625640	-1	M7	SigA	S1347, ftsE, ftsX
U2764	3623963	3626119	-1	M19	SigA	cccB,S1347, ftsE, ftsX
U2765	3623963	3627021	-1	M14	SigA	yvjA, cccB,S1347, ftsE, ftsX
U2766	3627153	3630916	-1	M4	SigA	S1349, secA, S1348, prfB
U2768	3627153	3631607	-1	M1	SigH	yvyD, S1349, secA, S1348, prfB
U2769	3627153	3631729	-1	M3	SigEF	S1350, yvyD, S1349, secA, S1348, prfB
U2770	3627153	3634791	-1	M10	SigD	yvyC, fliD, fliS, fliT, yvzG, S1350, yvyD, S1349, secA, S1348, prfB
U2771	3627153	3634897	-1	M4	SigA	S1351, yvyC, fliD, fliS, fliT, yvzG,S1350, yvyD, S1349, secA, S1348, prfB
U2773	3627153	3636010	-1	M10	SigD	S1352, hag, S1351, yvyC, fliD, fliS, fliT, yvzG, S1350, yvyD,S1349, secA, S1348, prfB
U2775	3636085	3641101	-1	M10	SigD	yvyF, S1353, flgM, yvyG, flgK, flgL, yviE, fliW, csrA
U2776	3636085	3642146	-1	M4	SigA	comFB, comFC, yvyF, S1353, flgM, yvyG, flgK, flgL, yviE, fliW, csrA
U2777	3636085	3643587	-1	M19	SigA	comFA, comFB, comFC, yvyF, S1353, flgM, yvyG, flgK, flgL, yviE, fliW, csrA
U2779	3643675	3644555	-1	M7	SigA	yviA
U2781	3643675	3646664	-1	M4	SigA	S1356, degS, S1355, degU, yviA
U2782	3646701	3648549	1	M2	SigI	yvyE, yvhJ
U2780	3646613	3648571	1	M7	SigA	S1357, yvyE, yvhJ
U2785	3648669	3649813	-1	M4	SigA	S1360, tagO
U2786	3648669	3658952	-1	M6	Sig-	tuaA, tuaA, tuaB, tuaC, tuaD, S1361, tuaE, tuaF, tuaG, tuaH, S1360, tagO
U2788	3659141	3663142	-1	M10	SigD	lytA, lytB, lytC
U2789	3663203	3664191	1	M9	SigWXY	lytR
U2790	3664245	3665436	-1	M7	SigA	mnaA
U2791	3665534	3667557	1	M16	SigA	S1362, gtaB, S1363
U2793	3666599	3672496	-1	M4	SigA	S1368, yvzI, ggaA, S1366, ggaB, S1365, yvzH, S1364
U2794	3666599	3672737	-1	M10	SigD	S1369, S1368, yvzI, ggaA, S1366, ggaB, S1365, yvzH,S1364
U2796	3672925	3673123	1	M13	Sig-	yvzE
U2795	3672793	3673167	1	M4	SigA	S1370, yvzE
U2792	3669959	3673167	1	M11	SigB	S1367, S1370, yvzE
U2797	3673617	3676059	-1	M16	SigA	S1371, tagG, tagH
U2799	3673617	3681105	-1	M4	SigA	S1374, tagD, S1373, tagE, tagF, S1372, S1371, tagG, tagH
U2800	3681277	3684475	1	M4	SigA	S1375, tagA, tagB, tagC
U2802	3683392	3684761	1	M14	SigA	tagC
U2804	3684815	3687508	-1	M10	SigD	lytD
U2805	3684815	3688577	-1	M11	SigB	yvyI, lytD
U2806	3687609	3688716	-1	M4	SigA	S1377, yvyI
U2807	3688765	3692486	1	M8	SigGF	gerBA, gerBB, gerBC
U2808	3691638	3693971	-1	M11	SigB	S1379, ywtG, S1378
U2810	3694202	3696204	1	M19	SigA	ywtF, S1381, ywtE
U2809	3694080	3696204	1	M9	SigWXY	S1380, ywtF, S1381, ywtE
U2811	3695280	3696204	1	M14	SigA	S1381, ywtE
U2812	3696258	3697542	-1	M10	SigD	pgdS
U2814	3701363	3707666	1	M14	SigA	rbsR, rbsK, rbsD, rbsA, rbsC, rbsB, ywsB
U2813	3699139	3707666	1	M11	SigB	S1382,rbsR, rbsK, rbsD, rbsA, rbsC, rbsB, ywsB
U2816	3702276	3707666	1	M19	SigA	rbsK, rbsD, rbsA, rbsC, rbsB, ywsB
U2817	3707094	3708744	1	M11	SigB	ywsB, S1383, ywsA, S1384
U2818	3707820	3707996	1	M8	SigGF	ywsA
U2819	3708138	3708732	-1	M19	SigA	ywrO
U2821	3708182	3711399	-1	M7	SigA	alsS, alsD, ywrO
U2822	3711450	3712638	1	M14	SigA	alsR, S1385
U2823	3712484	3713936	1	M5	SigK	S1385, ywrK
U2824	3714012	3715926	-1	M5	SigK	cotB, ywrJ
U2826	3714012	3717211	-1	M15	Sig-	S1387, cotH, S1386, cotB, ywrJ
U2827	3714012	3717911	-1	M5	SigK	S1388, S1387, cotH, S1386, cotB, ywrJ
U2825	3717188	3717896	1	M5	SigK	cotG
U2828	3717961	3719128	1	M19	SigA	ywrF, S1389, ywrE
U2829	3718765	3722494	1	M9	SigWXY	ywrE, S1390, ywrC, ywrB, ywrA
U2831	3720886	3722494	1	M4	SigA	ywrC, ywrB, ywrA
U2833	3723374	3723836	1	M14	SigA	ywqM
U2834	3724440	3728202	-1	M14	SigA	S1391, ywqH, ywqI, ywqJ, ywqK, ywqL
U2835	3728422	3729412	-1	M14	SigA	S1393, ywqG, S1392
U2836	3729500	3730844	-1	M3	SigEF	ywqF
U2837	3729500	3730971	-1	M16	SigA	S1394, ywqF
U2838	3731458	3733315	-1	M16	SigA	ywqC, ptkA, ywqE
U2839	3733460	3733734	-1	M21	Sig-	S1395, ywzD
U2841	3733460	3733966	-1	M10	SigD	S1396, S1395, ywzD
U2842	3733526	3734142	-1	M5	SigK	S1397, S1396, S1395, ywzD
U2840	3733802	3738202	1	M16	SigA	ywqB, ywqA
U2843	3738212	3740030	-1	M14	SigA	glcR, ywpJ
U2844	3738256	3740588	-1	M19	SigA	ssbB, S1399, S1398, glcR, ywpJ
U2846	3738256	3741049	-1	M14	SigA	ywpG, ssbB, S1399,S1398, glcR, ywpJ
U2847	3741133	3741634	1	M4	SigA	ywpF
U2849	3743273	3744234	-1	M14	SigA	fabZ, mscL
U2851	3743273	3744320	-1	M4	SigA	S1401,fabZ, mscL
U2853	3743273	3747171	-1	M10	SigD	S1404, flhO, flhP, S1402,S1401, fabZ, mscL
U2854	3743273	3748334	-1	M4	SigA	mbl, S1404, flhO, flhP,S1402, S1401, fabZ, mscL
U2850	3744299	3746193	1	M4	SigA	rapD, S1403
U2855	3747259	3748880	-1	M3	SigEF	usd, spoIIID, S1405, mbl
U2856	3749009	3750043	1	M7	SigA	ywoH, ywoG
U2857	3750141	3752225	-1	M7	SigA	ywoF
U2858	3753947	3755897	-1	M8	SigGF	ywoC, ywoD
U2859	3756279	3756543	-1	M17	SigA	ywoB
U2860	3756731	3758359	1	M7	SigA	amtB, glnK
U2862	3757892	3758359	1	M17	SigA	glnK
U2864	3758515	3759107	1	M9	SigWXY	bcrC
U2863	3758447	3759107	1	M2	SigI	bcrC
U2866	3759535	3759645	-1	M9	SigWXY	ywnJ
U2869	3759403	3760587	-1	M3	SigEF	spoIIQ, ywnJ
U2868	3760558	3761703	1	M15	Sig-	S1407, ywnH, ywnG
U2867	3760210	3761791	1	M4	SigA	S1406, S1407, ywnH, ywnG
U2870	3760955	3761703	1	M3	SigEF	ywnG
U2871	3761075	3762477	-1	M19	SigA	ywnF, S1408
U2873	3761999	3762776	-1	M11	SigB	S1409, ywnF
U2874	3761999	3763121	-1	M3	SigEF	S1411, S1409, ywnF
U2872	3762584	3764101	1	M16	SigA	S1410, clsA
U2875	3765004	3765421	1	M16	SigA	ywnC
U2876	3765497	3766638	-1	M19	SigA	ywnA, ywnB
U2877	3766069	3769193	-1	M15	Sig-	S1413, ureA, ureB, ureC, S1412, ywnA
U2878	3766069	3769388	-1	M1	SigH	S1414, S1413, ureA, ureB, ureC,S1412, ywnA
U2879	3766069	3769955	-1	M14	SigA	S1416, ywzF, S1415,ywzE, S1414, S1413, ureA, ureB, ureC, S1412, ywnA
U2881	3766465	3770329	-1	M11	SigB	csbD, S1417, S1416, ywzF, S1415, ywzE, S1414, S1413, ureA, ureB,ureC, S1412, ywnA
U2882	3766465	3770908	-1	M11	SigB	ywmF,csbD, S1417, S1416, ywzF, S1415, ywzE, S1414, S1413, ureA, ureB, ureC, S1412, ywnA
U2883	3771018	3772167	-1	M4	SigA	rapB
U2884	3771018	3772246	-1	M10	SigD	rapB
U2885	3772338	3774186	-1	M19	SigA	fdhD, moaA
U2886	3772360	3774594	-1	M11	SigB	ywmE, S1418,fdhD, moaA
U2888	3776738	3777794	-1	M3	SigEF	spoIID
U2891	3776738	3779664	-1	M2	SigI	murAA, S1419, spoIID
U2892	3776738	3779796	-1	M9	SigWXY	murAA, S1419, spoIID
U2894	3776738	3780655	-1	M7	SigA	S1422, ywzB, S1421, ywmB, murAA, S1419,spoIID
U2897	3777596	3787694	-1	M18	SigL	atpB, atpE, S1425, atpF, atpH, atpA, S1424, atpG, atpD, atpC, S1423,S1422, ywzB, S1421, ywmB, murAA, S1419, spoIID
U2899	3776738	3788274	-1	M14	SigA	S1426, atpI, atpB, atpE, S1425, atpF, atpH, atpA, S1424, atpG, atpD, atpC, S1423,S1422, ywzB, S1421, ywmB, murAA, S1419, spoIID
U2900	3777596	3789122	-1	M14	SigA	upp, S1427,S1426, atpI, atpB, atpE, S1425, atpF, atpH, atpA, S1424, atpG, atpD, atpC, S1423, S1422, ywzB, S1421, ywmB, murAA, S1419, spoIID
U2890	3777860	3779290	-1	M5	SigK	murAA, S1419
U2893	3780534	3780842	1	M4	SigA	ywmA
U2889	3777872	3780732	1	M3	SigEF	S1420, ywmA
U2895	3781094	3781468	-1	M11	SigB	atpC
U2901	3787826	3790496	-1	M7	SigA	glyA, upp, S1427, S1426, atpI
U2902	3787826	3791748	-1	M19	SigA	S1429, ywlF, ywlG, S1428, glyA,upp, S1427, S1426, atpI
U2903	3788442	3792292	-1	M7	SigA	ywlE, S1429, ywlF, ywlG, S1428, glyA,upp
U2904	3789212	3792930	-1	M3	SigEF	ywlD, ywlE,S1429, ywlF, ywlG, S1428, glyA
U2905	3792974	3794074	-1	M16	SigA	S1430, ywlC
U2907	3793084	3795383	-1	M3	Sig-	spoIIR, ywlB, S1431, S1430, ywlC
U2906	3794184	3795119	-1	M11	SigB	ywlB
U2908	3795456	3795824	1	M4	SigA	ywlA
U2909	3795878	3796230	-1	M5	SigK	S1432, ywkF
U2910	3795812	3798207	-1	M19	SigA	prfA, prmC, S1432, ywkF
U2912	3797088	3798320	-1	M5	SigK	S1433,prfA
U2911	3798266	3799146	1	M4	SigA	ywkD, racA
U2913	3798755	3799344	1	M1	SigH	racA
U2915	3799640	3800388	-1	M11	SigB	ywkB
U2916	3799332	3800899	-1	M11	SigB	ywkB
U2917	3799398	3802257	-1	M17	SigA	S1434, maeA, ywkB
U2918	3802390	3803359	-1	M14	SigA	S1435, rpmEA, tdk
U2919	3802390	3804986	-1	M16	SigA	S1436, rho, S1435, rpmEA, tdk
U2921	3802390	3809496	-1	M19	SigA	S1439, fbaA, S1438, ywjH, S1437, murAB, ywjI, S1436, rho, S1435, rpmEA,tdk
U2922	3802390	3809978	-1	M1	SigH	spo0F, S1439, fbaA, S1438, ywjH, S1437, murAB, ywjI,S1436, rho, S1435, rpmEA, tdk
U2926	3802412	3810619	-1	M19	SigA	S1440, spo0F,S1439, fbaA, S1438, ywjH, S1437, murAB, ywjI, S1436, rho, S1435, rpmEA, tdk
U2924	3810058	3810630	1	M19	SigA	ywjG
U2923	3810013	3810630	1	M16	SigA	ywjG
U2927	3810706	3812488	-1	M14	SigA	S1441, pyrG
U2928	3810706	3813166	-1	M7	SigA	S1442, rpoE, S1441, pyrG
U2929	3810706	3816572	-1	M14	SigA	S1444, fadF, acdA, S1443, S1442, rpoE, S1441, pyrG
U2930	3816623	3818990	1	M8	SigGF	clsB, ywjD, ywjC
U2932	3818860	3819584	1	M11	SigB	ywjC, S1446
U2933	3819242	3821529	-1	M14	SigA	ywjA, ywjB
U2934	3819242	3823114	-1	M11	SigB	ywiE, ywjA, ywjB
U2935	3823202	3830000	-1	M7	SigA	narG, narH, narJ, narI, S1447
U2936	3823202	3830652	-1	M7	SigA	arfM, S1448,narG, narH, narJ, narI, S1447
U2937	3830724	3831464	1	M7	SigA	ywiC
U2938	3831386	3832266	-1	M19	SigA	fnr
U2939	3831386	3833562	-1	M7	SigA	narK, fnr
U2941	3833652	3835829	-1	M4	SigA	ywiB, argS
U2942	3833652	3835896	-1	M4	SigA	ywiB, argS
U2943	3835991	3845236	1	M14	SigA	sboA, sboX, albA, albB, albC, albD, albE, albF, albG, S1450
U2944	3836317	3844444	1	M4	SigA	albA, albB, albC, albD, albE, albF, albG, S1450
U2945	3842562	3845825	-1	M5	SigK	ywhK, ywhL, S1449
U2946	3845952	3847810	1	M4	SigA	rapF, phrF, S1451, ywhH
U2947	3847033	3847238	1	M16	SigA	phrF
U2948	3847864	3849711	-1	M14	SigA	S1452, speE, speB
U2949	3849780	3851881	1	M3	SigEF	pbpG
U2951	3851935	3853431	-1	M19	SigA	ywhC, ywhD, S1453
U2952	3851935	3854197	-1	M19	SigA	ywhA, S1454, ywhC, ywhD, S1453
U2950	3853421	3853663	1	M7	SigA	ywhB
U2955	3855235	3856994	-1	M19	SigA	S1455, NA, NA, thrZ
U2956	3858843	3860874	-1	M4	SigA	ywfO, ywgA
U2957	3858843	3861306	-1	M7	SigA	S1457, ywzC, S1456, ywfO, ywgA
U2958	3861395	3865323	1	M8	SigGF	rsfA, S1458
U2960	3862275	3863287	-1	M21	Sig-	ywfM
U2961	3863551	3865254	-1	M19	SigA	cysL, ywfL
U2962	3865355	3866386	-1	M16	SigA	pta
U2963	3865839	3866477	-1	M8	SigGF	pta
U2964	3866555	3868249	1	M4	SigA	ywfI, ywfH
U2959	3862327	3867347	1	M19	SigA	S1458, ywfI
U2965	3867452	3868579	1	M14	SigA	ywfH
U2966	3868501	3873473	-1	M21	Sig-	bacC, bacD, bacE, bacF
U2968	3868347	3874219	-1	M14	SigA	bacA, bacB, bacC, bacD, bacE, bacF
U2969	3875233	3875624	-1	M4	SigA	ywfA
U2970	3876003	3877873	-1	M14	SigA	rocC
U2971	3875783	3880557	-1	M18	SigL	rocA, rocB, rocC
U2972	3875783	3882097	-1	M18	SigL	S1461, rocG, S1460, rocA, rocB, rocC
U2973	3875783	3882766	-1	M14	SigA	S1462, yweA, S1461, rocG, S1460, rocA,rocB, rocC
U2977	3882185	3893170	-1	M5	SigK	spsA, spsB, spsC, spsD, spsE, spsF, spsG, spsI, spsJ, spsK, spsL, S1462, yweA
U2978	3893312	3893972	1	M3	SigEF	S1463, ywdL
U2979	3894048	3896162	-1	M4	SigA	ywdI, ywdJ, ywdK
U2980	3896251	3897095	1	M14	SigA	ywdH
U2982	3897699	3898689	-1	M11	SigB	ung
U2983	3897699	3899217	-1	M14	SigA	ywdF, ung
U2984	3899546	3900852	-1	M14	SigA	ywzG, ywdD, ywdE
U2985	3900921	3901757	1	M7	SigA	pdxK
U2986	3901899	3902134	-1	M15	Sig-	ywdA
U2987	3901833	3905064	-1	M21	SigA	sacP, sacA, S1464, ywdA
U2988	3901833	3905130	-1	M14	SigA	S1465, sacP, sacA, S1464, ywdA
U2989	3901833	3905191	-1	M19	SigA	S1465, sacP, sacA, S1464, ywdA
U2990	3905281	3907144	1	M4	SigA	ywcJ, S1466
U2991	3906142	3907004	-1	M14	SigA	sacT
U2992	3905592	3907453	-1	M19	SigA	S1467, ywcI, sacT
U2993	3907788	3910246	1	M1	SigH	vpr
U2995	3910124	3912261	-1	M7	SigA	nfrA, S1468, ywcH
U2996	3910476	3913645	-1	M9	SigWXY	S1469, rodA,nfrA, S1468, ywcH
U2997	3913898	3914272	1	M4	SigA	S1470, ywcE
U3000	3914326	3918330	-1	M4	SigA	S1471, qoxA, qoxB, qoxC, qoxD
U3002	3914326	3918517	-1	M16	SigA	S1472, S1471, qoxA, qoxB, qoxC, qoxD
U3003	3914326	3918628	-1	M16	SigA	S1473, S1472, S1471, qoxA, qoxB, qoxC, qoxD
U3004	3914326	3918723	-1	M3	SigEF	S1473, S1472, S1471, qoxA, qoxB, qoxC, qoxD
U3005	3918735	3919003	1	M11	SigB	ywzA
U3006	3919122	3921850	-1	M11	SigB	galK, galT
U3007	3919122	3922994	-1	M19	SigA	ywcC, ywcD, galK, galT
U3008	3923131	3924018	1	M7	SigA	S1474, slrA, S1475, ywcB
U3009	3923864	3925757	1	M3	SigEF	ywcB, ywcA
U3011	3925811	3928051	-1	M4	SigA	efeN, S1476, ywbO
U3012	3925811	3930594	-1	M14	SigA	efeU, efeM, efeN, S1476, ywbO
U3013	3930716	3932849	-1	M4	SigA	thiM, thiE
U3014	3930716	3933165	-1	M14	SigA	ywbI, thiM, thiE
U3015	3933173	3934226	1	M19	SigA	cidA, lrgB
U3016	3934316	3935679	1	M14	SigA	ywbF, ywbE
U3017	3935910	3937054	-1	M4	SigA	ywbD
U3018	3937090	3937770	1	M19	SigA	ywbC
U3019	3938110	3938264	-1	M4	SigA	ywbB
U3020	3937560	3939712	-1	M5	SigK	ywbA, ywbB
U3021	3939818	3941796	1	M10	SigD	epr
U3024	3942182	3944194	1	M14	SigA	sacX, sacY
U3025	3943346	3945460	-1	M11	SigB	gspA, S1477
U3028	3946349	3947076	1	M17	SigA	ywaE, NA
U3029	3948520	3949892	1	M1	SigH	ywaD
U3030	3949968	3950628	-1	M9	SigWXY	ywaC
U3032	3950738	3951749	-1	M16	SigA	S1478, menA
U3033	3950738	3951794	-1	M8	Sig-	S1478, menA
U3035	3952044	3958472	1	M9	SigWXY	ywzH, dltA, dltB, dltC, dltD, S1480, dltE, ilvK
U3034	3951935	3958472	1	M19	SigA	S1479,ywzH, dltA, dltB, dltC, dltD, S1480, dltE, ilvK
U3037	3957332	3958472	1	M14	SigA	ilvK
U3038	3958372	3961935	-1	M14	SigA	licB, licC, licA, licH, S1481
U3040	3958526	3964025	-1	M14	SigA	licR,licB, licC, licA, licH
U3041	3964115	3964907	-1	M11	SigB	aag, yxzF
U3042	3964962	3966635	1	M11	SigB	katX
U3045	3965171	3970876	-1	M9	SigWXY	sigY, yxlC, yxlD, yxlE, yxlF, yxlG, S1484, S1483, S1482
U3046	3971009	3972268	1	M19	SigA	yxlA
U3048	3971376	3973312	-1	M11	SigB	yxkO, S1485
U3051	3973246	3979406	-1	M19	SigA	S1486, cydA, cydB, cydC, cydD
U3052	3973290	3979528	-1	M19	SigA	S1487, S1486, cydA,cydB, cydC, cydD
U3050	3975534	3977690	-1	M3	SigEF	cydC
U3053	3979691	3981310	1	M14	SigA	cimH, yxkI
U3054	3981187	3982674	1	M4	SigA	yxkI
U3055	3982938	3984082	1	M9	SigWXY	yxzE, S1489
U3056	3980726	3984070	-1	M10	SigD	yxkH, S1488
U3057	3984026	3985280	-1	M14	SigA	msmX
U3058	3984136	3986290	-1	M19	SigA	yxkF, S1490, msmX
U3060	3986392	3987866	1	M11	SigB	aldY
U3062	3987942	3988979	-1	M14	SigA	NA, yxkD
U3065	3988866	3989722	-1	M5	SigK	S1491, NA
U3064	3989185	3990044	1	M17	SigA	yxkC, S1493
